Date,AMBEV,ODONTPREV,VIVO,PETROBRAS,B.BRASIL,BOVA
2015-06-26,19.139999389648438,10.899999618530273,18.75,13.210000038146973,24.5,52.380001068115234
2015-06-29,18.959999084472656,10.859999656677246,18.40999984741211,12.850000381469727,23.799999237060547,51.5099983215332
2015-06-30,18.989999771118164,10.859999656677246,18.639999389648438,12.6899995803833,24.280000686645508,51.459999084472656
2015-07-01,19.1299991607666,11.050000190734863,18.559999465942383,12.15999984741211,23.969999313354492,51.2400016784668
2015-07-02,19.040000915527344,11.199999809265137,18.309999465942383,12.350000381469727,23.899999618530273,51.52000045776367
2015-07-06,19.219999313354492,11.180000305175781,18.200000762939453,11.510000228881836,23.850000381469727,50.650001525878906
2015-07-07,19.309999465942383,11.300000190734863,18.25,11.770000457763672,23.420000076293945,50.72999954223633
2015-07-08,19.100000381469727,11.149999618530273,17.790000915527344,11.460000038146973,23.15999984741211,50.220001220703125
2015-07-10,19.43000030517578,11.100000381469727,18.670000076293945,11.8100004196167,23.760000228881836,51.0
2015-07-13,19.540000915527344,11.079999923706055,18.850000381469727,11.789999961853027,23.899999618530273,51.5
2015-07-14,19.649999618530273,11.09000015258789,19.290000915527344,11.989999771118164,23.93000030517578,51.70000076293945
2015-07-15,19.75,11.0,19.260000228881836,11.779999732971191,23.93000030517578,51.36000061035156
2015-07-16,19.729999542236328,11.079999923706055,19.670000076293945,11.989999771118164,23.149999618530273,51.52000045776367
2015-07-17,19.700000762939453,11.0,19.540000915527344,11.40999984741211,22.600000381469727,50.7599983215332
2015-07-20,19.739999771118164,10.970000267028809,19.489999771118164,10.789999961853027,22.030000686645508,50.11000061035156
2015-07-21,19.6200008392334,11.020000457763672,19.440000534057617,10.729999542236328,22.0,49.93000030517578
2015-07-22,19.530000686645508,10.850000381469727,19.520000457763672,10.359999656677246,20.940000534057617,49.36000061035156
2015-07-23,19.190000534057617,10.510000228881836,18.670000076293945,10.119999885559082,20.610000610351562,48.2400016784668
2015-07-24,18.959999084472656,10.619999885559082,18.700000762939453,10.029999732971191,20.40999984741211,47.779998779296875
2015-07-27,18.68000030517578,10.550000190734863,18.079999923706055,9.5,21.030000686645508,47.349998474121094
2015-07-28,18.790000915527344,10.770000457763672,18.440000534057617,10.020000457763672,21.0,48.18000030517578
2015-07-29,18.610000610351562,10.8100004196167,18.350000381469727,10.699999809265137,21.93000030517578,48.7400016784668
2015-07-30,18.889999389648438,10.75,18.18000030517578,10.420000076293945,21.549999237060547,48.43000030517578
2015-07-31,19.469999313354492,11.119999885559082,18.09000015258789,10.489999771118164,22.049999237060547,49.369998931884766
2015-08-03,19.600000381469727,11.149999618530273,18.399999618530273,10.029999732971191,22.239999771118164,48.689998626708984
2015-08-04,19.729999542236328,11.390000343322754,18.530000686645508,10.15999984741211,21.450000762939453,48.59000015258789
2015-08-05,19.950000762939453,11.300000190734863,18.459999084472656,10.010000228881836,21.700000762939453,48.779998779296875
2015-08-06,19.8799991607666,10.699999809265137,18.270000457763672,10.34000015258789,21.100000381469727,48.540000915527344
2015-08-07,19.3799991607666,10.579999923706055,18.270000457763672,9.6899995803833,20.479999542236328,47.04999923706055
2015-08-10,19.540000915527344,10.890000343322754,18.770000457763672,9.989999771118164,21.020000457763672,47.880001068115234
2015-08-11,19.729999542236328,10.449999809265137,18.489999771118164,9.979999542236328,21.280000686645508,48.150001525878906
2015-08-12,18.899999618530273,10.34000015258789,18.440000534057617,9.819999694824219,20.34000015258789,46.939998626708984
2015-08-13,18.65999984741211,10.3100004196167,18.030000686645508,9.5,19.450000762939453,46.5099983215332
2015-08-14,18.559999465942383,10.119999885559082,18.18000030517578,9.300000190734863,19.299999237060547,46.099998474121094
2015-08-17,18.59000015258789,10.300000190734863,18.15999984741211,9.149999618530273,18.979999542236328,45.869998931884766
2015-08-18,18.68000030517578,10.350000381469727,18.559999465942383,8.989999771118164,19.6200008392334,46.040000915527344
2015-08-19,18.1200008392334,10.289999961853027,18.469999313354492,8.739999771118164,18.40999984741211,45.150001525878906
2015-08-20,18.479999542236328,10.0,18.190000534057617,8.6899995803833,18.600000381469727,45.16999816894531
2015-08-21,18.059999465942383,9.75,18.260000228881836,8.300000190734863,18.559999465942383,44.29999923706055
2015-08-24,18.079999923706055,9.350000381469727,18.0,7.889999866485596,17.93000030517578,42.900001525878906
2015-08-25,18.309999465942383,9.609999656677246,18.030000686645508,7.849999904632568,17.700000762939453,43.060001373291016
2015-08-26,18.860000610351562,9.800000190734863,18.25,8.130000114440918,18.56999969482422,44.65999984741211
2015-08-27,19.059999465942383,9.949999809265137,18.719999313354492,8.920000076293945,19.229999542236328,46.29999923706055
2015-08-28,19.239999771118164,9.800000190734863,19.110000610351562,9.020000457763672,18.780000686645508,45.79999923706055
2015-08-31,19.09000015258789,9.779999732971191,19.1299991607666,9.1899995803833,17.829999923706055,45.34000015258789
2015-09-01,18.709999084472656,9.649999618530273,18.31999969482422,8.59000015258789,17.3700008392334,44.16999816894531
2015-09-02,19.139999389648438,9.5600004196167,18.489999771118164,8.819999694824219,17.399999618530273,45.09000015258789
2015-09-03,19.6299991607666,9.5,18.389999389648438,8.760000228881836,17.829999923706055,45.81999969482422
2015-09-04,19.850000381469727,9.630000114440918,18.360000610351562,8.510000228881836,17.040000915527344,45.099998474121094
2015-09-08,19.610000610351562,9.649999618530273,18.690000534057617,8.640000343322754,17.100000381469727,45.34000015258789
2015-09-09,19.209999084472656,9.75,17.6200008392334,8.390000343322754,17.149999618530273,45.70000076293945
2015-09-10,19.170000076293945,9.649999618530273,17.709999084472656,7.96999979019165,16.850000381469727,45.130001068115234
2015-09-11,18.860000610351562,9.550000190734863,17.780000686645508,7.659999847412109,16.399999618530273,44.880001068115234
2015-09-14,18.860000610351562,9.670000076293945,17.700000762939453,7.71999979019165,17.079999923706055,46.099998474121094
2015-09-15,19.059999465942383,9.649999618530273,17.760000228881836,7.650000095367432,17.700000762939453,45.900001525878906
2015-09-16,19.450000762939453,9.920000076293945,17.760000228881836,8.140000343322754,17.8700008392334,47.09000015258789
2015-09-17,19.489999771118164,10.0,17.8799991607666,7.860000133514404,17.829999923706055,47.119998931884766
2015-09-18,19.469999313354492,9.8100004196167,17.670000076293945,7.599999904632568,16.829999923706055,45.790000915527344
2015-09-21,19.329999923706055,9.699999809265137,17.549999237060547,7.300000190734863,16.290000915527344,45.209999084472656
2015-09-22,19.399999618530273,9.600000381469727,17.5,6.96999979019165,16.280000686645508,44.939998626708984
2015-09-23,19.170000076293945,9.649999618530273,17.450000762939453,6.820000171661377,15.699999809265137,43.88999938964844
2015-09-24,19.1200008392334,9.329999923706055,17.200000762939453,6.960000038146973,15.729999542236328,44.0
2015-09-25,19.299999237060547,9.619999885559082,17.09000015258789,6.820000171661377,15.25,43.86000061035156
2015-09-28,19.280000686645508,9.630000114440918,16.760000228881836,6.440000057220459,14.489999771118164,42.75
2015-09-29,19.360000610351562,9.65999984741211,16.84000015258789,6.590000152587891,14.329999923706055,42.95000076293945
2015-09-30,19.420000076293945,9.550000190734863,17.100000381469727,7.239999771118164,15.199999809265137,43.43000030517578
2015-10-01,19.700000762939453,9.710000038146973,17.030000686645508,7.019999980926514,14.90999984741211,44.029998779296875
2015-10-02,20.059999465942383,9.850000381469727,17.360000610351562,7.769999980926514,15.920000076293945,45.459999084472656
2015-10-05,20.350000381469727,10.069999694824219,17.459999084472656,7.820000171661377,16.15999984741211,46.130001068115234
2015-10-06,19.889999389648438,9.90999984741211,17.350000381469727,8.1899995803833,16.530000686645508,46.189998626708984
2015-10-07,20.0,9.9399995803833,17.5,8.470000267028809,17.93000030517578,47.5
2015-10-08,19.68000030517578,10.130000114440918,17.489999771118164,8.75,17.670000076293945,47.59000015258789
2015-10-09,19.790000915527344,10.109999656677246,17.579999923706055,8.800000190734863,18.510000228881836,47.790000915527344
2015-10-13,18.700000762939453,9.90999984741211,17.530000686645508,8.130000114440918,16.969999313354492,45.93000030517578
2015-10-14,18.399999618530273,10.0,17.450000762939453,7.960000038146973,16.809999465942383,45.29999923706055
2015-10-15,19.110000610351562,10.029999732971191,17.979999542236328,8.0,16.56999969482422,45.790000915527344
2015-10-16,19.290000915527344,10.100000381469727,18.100000381469727,7.949999809265137,16.280000686645508,45.849998474121094
2015-10-19,19.469999313354492,9.949999809265137,18.0,7.949999809265137,17.0,46.0
2015-10-20,19.579999923706055,9.899999618530273,18.190000534057617,8.050000190734863,16.450000762939453,45.54999923706055
2015-10-21,19.700000762939453,9.930000305175781,17.850000381469727,7.75,16.649999618530273,45.560001373291016
2015-10-22,19.65999984741211,9.829999923706055,18.040000915527344,8.020000457763672,16.899999618530273,46.29999923706055
2015-10-23,19.770000457763672,10.0,18.469999313354492,7.989999771118164,16.670000076293945,45.959999084472656
2015-10-26,19.68000030517578,10.020000457763672,18.40999984741211,7.849999904632568,16.34000015258789,45.779998779296875
2015-10-27,19.809999465942383,10.010000228881836,18.540000915527344,7.599999904632568,16.559999465942383,45.54999923706055
2015-10-28,19.639999389648438,10.050000190734863,18.90999984741211,7.949999809265137,16.280000686645508,46.060001373291016
2015-10-29,19.0,9.970000267028809,19.030000686645508,7.610000133514404,15.5,44.18000030517578
2015-10-30,19.09000015258789,9.880000114440918,19.010000228881836,7.710000038146973,15.970000267028809,44.400001525878906
2015-11-03,19.600000381469727,10.25,19.209999084472656,8.479999542236328,17.3799991607666,46.630001068115234
2015-11-04,19.600000381469727,10.100000381469727,19.40999984741211,8.079999923706055,17.450000762939453,46.18000030517578
2015-11-05,19.459999084472656,10.270000457763672,19.950000762939453,8.109999656677246,18.299999237060547,46.45000076293945
2015-11-06,18.969999313354492,10.600000381469727,20.540000915527344,7.820000171661377,17.399999618530273,45.529998779296875
2015-11-09,18.700000762939453,10.149999618530273,20.260000228881836,7.909999847412109,17.15999984741211,44.7599983215332
2015-11-10,18.649999618530273,10.199999809265137,20.229999542236328,7.610000133514404,17.1299991607666,44.93000030517578
2015-11-11,19.059999465942383,10.119999885559082,19.93000030517578,7.71999979019165,17.260000228881836,45.779998779296875
2015-11-12,18.889999389648438,10.25,18.969999313354492,7.579999923706055,17.209999084472656,45.33000183105469
2015-11-13,19.100000381469727,10.170000076293945,18.989999771118164,7.269999980926514,17.06999969482422,45.220001220703125
